지역본부,소속,선명,역이름,년,월,일,시,분,요일,역/열차,장소,세부장소,성별,나이,음주,세부내용,부상상태
수도권서부본부,안산관리역,안산선,고잔역,16,3,14,11,46,월,역,E/S,E/S,남,70,무,에스컬레이터에서 본인부주의로 넘어짐,경상
수도권서부본부,부평관리역,경인선,간석역,16,3,15,7,26,월,역,E/S,E/S,여,20,무,에스컬레이터에서 본인부주의로 넘어짐,경상
수도권서부본부,영등포관리역,경부선,신도림역,16,3,17,22,10,목,역,타는 곳,타는 곳,여,20,무,전동열차에 사람이 많아 밀리면서 다리가 승강장과 전동열차 사이로 빠짐,경상
수도권서부본부,영등포관리역,경부선,신도림역,16,3,16,16,32,수,역,E/S,E/S,여,70,무,앞서가던 고객을 비켜주다 중심을 잃고 넘어짐,경상
수도권서부본부,안산관리역,안산선,고잔역,16,3,16,14,22,수,역,E/S,E/S,남,80대이상,무,에스컬레이터 이용 중 중심을 잃고 넘어짐,경상
수도권서부본부,수원관리역,경부선,성균관대역,16,3,16,13,50,수,역,타는 곳,타는 곳,남,70,무,타는 곳에서 개인 지병으로 쓰러짐,경상
수도권서부본부,구로관리역,경부선,가산디지털단지역,16,3,18,10,52,금,역,E/S,E/S,남,70,무,에스컬레이타고 이동중 중심을 잃고 넘어짐,경상
수도권서부본부,안산관리역,안산선,산본역,16,3,18,17,50,금,역,E/S,E/S,여,80대이상,무,핸드카트를 가지고 승차하여 운행 중 핸드카트를 놓치면서 같이 넘어짐,경상
수도권서부본부,안산관리역,안산선,산본역,16,3,20,15,51,일,역,타는 곳,타는 곳,여,60,음주,음주상태로 타는 곳에서 중심을 잃고 넘어짐,경상
수도권서부본부,구로열차,경부선,구로열차,16,3,21,12,31,월,광역전철,객실,객실,남,50,무,전동열차 내에서 급정거로 넘어짐,경상
수도권서부본부,수원관리역,경부선,수원역,16,3,22,23,36,화,역,타는 곳,타는 곳,여,40,무,여객열차에서 하차중 중심을 잃으면서 넘어짐,경상
수도권서부본부,부평관리역,경인선,동암역,16,3,23,13,10,수,역,E/S,E/S,여,70,무,앞서가던 고객을 비켜주다 중심을 잃고 넘어짐,경상
수도권서부본부,구로열차,경부선,구,16,3,23,19,25,수,광역전철,전동열차출입문,전동열차출입문,여,80,무,전동열차 승차중 승강문에 팔이 끼임,경상
수도권서부본부,부천관리역,경인선,부천역,16,3,25,21,45,금,역,E/S,E/S,남,50,음주,에스컬레이터 이용중 중심을 잃고 넘어짐,경상
수도권서부본부,안산승무,과천선,안산승무,16,3,25,8,23,금,광역전철,전동열차출입문,전동열차출입문,남,60,무,전동열차 하차중 넘어지면서 안경이 파손됨,경상
수도권서부본부,구로열차,경원선,외대앞역,16,3,25,23,45,금,광역전철,전동열차출입문,전동열차출입문,여,30,음주,전동열차 하차중 출입문에 손이 끼임,경상
수도권서부본부,부천관리역,경인선,온수역,16,3,25,12,15,금,역,타는 곳,타는 곳,여,20,무,전동열차에서 하차하는 중 신원미상의 남자가 밀쳐 넘어짐,경상
수도권서부본부,물류사업단,경인선,오류동역,16,3,25,12,50,금,역,계단,계단,여,80대이상,무,상행 승강장 계단에서 내려오다 넘어짐,경상
수도권서부본부,광명관리역,경부선,광명역,16,3,25,7,51,금,역,계단,하행 계단,남,50,무,열차 이용을 위해 빠르게 뛰어내려가다 넘어짐,경상
수도권서부본부,안양관리역,과천선,과천역,16,3,26,14,25,토,역,타는 곳,타는 곳,남,20,무,전동열차 내에 고객이 많아 밀리면서 승강장 이격거리 사이로 다리가 빠짐,경상
수도권서부본부,수원관리역,경부선,수원역,16,3,26,16,30,토,역,계단,계단,여,50,무,전철 하홈 계단을 내려가단 넘어져 발목 부상,경상
수도권서부본부,부평관리역,경인선,부개역,16,3,26,23,56,토,역,E/S,E/S,남,70,음주,음주상태로 에스컬레이터 이용중 중심을 잃고 넘어짐,경상
수도권서부본부,병점승무,과천선,병점승무,16,3,26,19,15,토,광역전철,전동열차출입문,전동열차출입문,여,60,무,전동열차에서 하차중 출입문이 닫히면서 뒤로 넘어짐,경상
수도권서부본부,안양관리역,경부선,금정역,16,3,28,20,7,월,역,맞이방,맞이방,남,40,무,금정역 남쪽게이트 안쪽에서 미끄러져 넘어짐,경상
수도권서부본부,부평관리역,경인선,백운역,16,3,27,14,55,일,역,E/S,E/S,여,70,무,에스컬레이터 이용 중 치마 아랫 부분이 빨려드라가 훼손,대물
수도권서부본부,수원관리역,경부선,수원역,16,3,29,9,15,화,역,계단,계단,여,20,무,전철 하홈 계단을 내려가다 넘어져 발목 부상,경상
수도권서부본부,안산관리역,안산선,대야미역,16,3,31,11,24,목,역,E/S,E/S,여,60,무,하행에스컬레이터를 타고 올라가다가 옆에 사람들 구경하다 넘어져 부상,경상
수도권서부본부,부천관리역,경인선,온수역,16,3,31,15,11,목,역,E/S,E/S,여,70,무,에스컬레이터 이용 중 중심을 잃고 넘어짐,경상
수도권서부본부,구로승무,경부선,구로승무,16,3,30,8,23,수,광역전철,객실,객실,여,20,무,객실내에서 급정거로 넘어짐,경상
수도권서부본부,안양관리역,과천선,대공원역,16,4,2,13,12,토,역,E/S,E/S,여,60,무,멈춰진 에스컬레이터에서 걸어내려가다 중심을 잃고 넘어짐,경상
수도권서부본부,영등포관리역,경부선,노량진역,16,4,2,11,0,토,역,타는 곳,타는 곳,여,40,무,타는 곳에서 대리석 턱에 걸려 넘어짐,경상
수도권서부본부,수원관리역,경부선,성균관대역,16,4,2,17,40,토,역,계단,계단,남,60,무,하행 계단을 내려가다 중심을 잃고 넘어짐,경상
수도권서부본부,안산관리역,안산선,오이도역,16,4,2,15,33,토,역,계단,계단,남,70,무,타는 곳에서 이동중 넘어짐,경상
수도권서부본부,수원관리역,경부선,수원역,16,4,2,18,30,토,역,계단,계단,여,70,무,계단을 내려가는 도중 발을 헛디져 넘어져 부상,경상
수도권서부본부,영등포관리역,경부선,영등포역,16,4,3,0,23,일,역,타는 곳,타는 곳,남,20,무,열차에서 하차중 발을 헛디져 넘어짐,경상
수도권서부본부,안양관리역,과천선,초지역,16,4,3,20,20,일,역,타는 곳,타는 곳,여,60,무,전동열차 내에 고객이 많아 밀리면서 승강장 이격거리 사이로 다리가 빠짐,경상
수도권서부본부,안산관리역,안산선,상록수역,16,4,4,12,16,월,역,계단,계단,여,60,무,하행 계단을 내려가다 중심을 잃고 넘어짐,경상
수도권서부본부,부천관리역,경인선,온수역,16,4,4,11,10,월,역,E/S,7호기 E/S,남,50,음주,에스컬레이터에 기대어 올라오다 넘어짐,경상
수도권서부본부,영등포관리역,경부선,신길역,16,4,4,8,34,월,역,타는 곳,타는 곳,여,70,무,고객간 하차중 부딪혀 넘어짐,경상
수도권서부본부,부천관리역,경인선,온수역,16,4,5,20,20,화,역,E/S,E/S,남,20,무,에스컬레이터 이용중 신발이 끼임,대물
수도권서부본부,부천관리역,경인선,온수역,16,4,6,8,6,수,역,타는 곳,타는 곳,여,50,무,전동열차 하차중 고객간 부딪혀 부상,경상
수도권서부본부,구로관리역,경부선,구로역,16,4,7,0,38,목,역,계단,"4,5번 계단",남,20,음주,"만취상태로 4,5번 계단을 올라오다 넘어져 부상",경상
수도권서부본부,부평관리역,경인선,동암역,16,4,7,16,23,목,역,E/S,E/S,여,60,무,에스컬레이터 이용 중 초입에 가방이 끼면서 넘어져 부상,경상
수도권서부본부,송도관리역,수인선,소래포구역,16,4,8,16,41,금,역,E/S,남쪽 E/S,여,80대이상,무,에스컬레이터 이용 중 앞으로 넘어짐,경상
수도권서부본부,부평관리역,경인선,동암역,16,4,8,0,27,금,역,E/S,하행 E/S,남,50대,음주,만취상태로 에스컬레이터 이용 중 넘어짐,경상
수도권서부본부,안산승무,과천선,안산승무,16,4,8,8,31,금,광역전철,전동열차출입문,전동열차출입문,여,40,무,전동열차 승차중 출입문이 닫히면서 옷이 훼손,대물
수도권서부본부,수원관리역,경부선,당정역,16,4,9,10,17,토,역,E/S,E/S,여,60,무,에스컬레이터 이용 중 뒤로 넘어져 머리 부상,경상
수도권서부본부,부천관리역,경인선,소사역,16,4,9,13,34,토,역,계단,1층 맞이방 계단,여,80대이상,무,2층 맞이방에서 1층 맞이방으로 내려가는 중 계단에서 넘어짐,경상
수도권서부본부,수원관리역,경부선,수원역,16,4,10,15,30,일,역,E/S,E/S,여,10대미만,무,수원역 지하3층에서 내려가다 에스컬레이터에서 넘어져 발목 부상,경상
수도권서부본부,안양관리역,과천선,인덕원역,16,4,10,17,48,일,역,E/S,2번 출구 E/S,남,70,음주,CCTV 확인결과 에스컬레이터 이용 중 본인 부주의로 넘어짐,경상
수도권서부본부,수원관리역,경부선,수원역,16,4,11,19,30,월,역,화장실,화장실,여,30,무,화장실 세면대에서 물로 인해 옷이 훼손되었다고 주장,대물
수도권서부본부,구로관리역,경부선,가산디지털단지역,16,4,11,21,10,월,역,E/L,E/V,여,70,무,엘리베이터에 승차 시도중 머리가 출입문에 끼임,경상
수도권서부본부,병점승무,경부선,평택역,16,4,11,9,9,월,광역전철,전동열차출입문,전동열차출입문,여,50,무,전동열차에서 하차 중 출입문에 끼여 부상,경상
수도권서부본부,안산관리역,안산선,상록수역,16,4,11,7,0,월,역,맞이방,맞이방,여,20,무,맞이방에서 바닥 물기가 있어 그로 인해 넘어짐,경상
수도권서부본부,물류사업단,경인선,오류동역,16,4,12,20,55,화,역,E/S,E/S,남,50,음주,에스컬레이터 이용 중 중심을 잃고 넘어짐,경상
수도권서부본부,안양관리역,과천선,범계역,16,4,12,17,50,화,역,계단,계단,남,70,무,승강장 북쪽 계단에서 빠르게 내려가다 넘어짐,경상
수도권서부본부,안산관리역,안산선,중앙역,16,4,12,17,38,화,역,계단,계단,남,30,무,상행 승강장 계단으로 올라오다 발을 헛디져 중심을 잃고 넘어짐,경상
수도권서부본부,부평관리역,경인선,부개역,16,4,13,19,0,수,역,E/S,E/S,여,50,음주,북광장 상행 에스컬레이터를 타기위해 진입하면서 초입에서 중심을 잃고 넘어짐,경상
수도권서부본부,안산승무,과천선,안산승무,16,4,13,14,0,수,광역전철,전동열차출입문,전동열차출입문,여,40,무,유모차와 휠체어를 끌고 승차하던중 휠체어와 이동하던 고객이 출입문에 끼임,경상
수도권서부본부,구로관리역,경부선,금천구청역,16,4,15,23,20,금,역,화장실,화장실,남,20,무,화장실 세면대에서 넘어짐,경상
수도권서부본부,부평관리역,경인선,동암역,16,4,15,20,36,금,역,E/S,E/S,여,40,무,앞서가던 고객을 비켜주다 중심을 잃고 넘어짐,경상
수도권서부본부,구로관리역,경부선,구로역,16,4,15,20,57,금,역,계단,계단,여,60,무,인천행 전동열차를 승차하기 위해 계단을 오르던 중 넘어져 부상,경상
수도권서부본부,부천관리역,경인선,송내역,16,4,12,14,0,화,역,E/S,E/S,남,70,무,부상자는 지병(뇌경색)으로 쓰러지면서 에스컬레이터에 부딪혀 이마가 살짝 찢어짐,경상
수도권서부본부,송도관리역,수인선,신포역,16,4,17,22,48,일,역,E/S,상행 E/S,남,70,무,에스컬레이터 이용 중 넘어져 부상,경상
수도권서부본부,송도관리역,수인선,소래포구역,16,4,17,19,40,일,역,E/S,3호기 E/S,남,70,음주,에스컬레이터 이용중 술에 취해 가다 본인 부주의로 넘어짐,경상
수도권서부본부,안산관리역,안산선,산본역,16,4,17,21,16,일,역,계단,2층 계단,남,60,음주,2층 계단에서 내려가는 도중 실족하여 넘어짐,경상
수도권서부본부,성북승무,경인선,동인천역,16,4,18,9,54,월,광역전철,전동열차출입문,전동열차출입문,여,70,무,전동열차가 문을 닫고있는 중 뒤늦게 승차하려다 안전문에 부딪혀 뒤로 넘어짐,경상
수도권서부본부,안산승무,과천선,안산승무,16,4,18,9,53,월,광역전철,전동열차출입문,전동열차출입문,여,40,무,전동열차에 승차중 출입문이 닫혀 몸이 협착됨,경상
수도권서부본부,안산승무,과천선,안산승무,16,4,19,8,2,화,광역전철,전동열차출입문,전동열차출입문,여,30,무,전동열차에 승차하면서 가방과 팔이 끼임,경상
수도권서부본부,구로열차,경부선,신도림역,16,4,20,15,25,수,광역전철,전동열차출입문,전동열차출입문,남,50,무,전동열차에 승차중 출입문에 어깨가 낌,경상
수도권서부본부,안산승무,과천선,금정역,16,4,21,7,50,목,광역전철,객실,객실,남,50,무,옷 천정에서 검정물이 떨어져 심한 오염,대물
수도권서부본부,물류사업단,경부선,의왕역,16,4,22,15,16,금,역,타는 곳,타는 곳,남,70,무,전동열차에서 하차하여 이동하는 중 작동 미숙으로 선로로 추락,대물
수도권서부본부,구로열차,경부선,가산디지털단지역,16,4,22,18,42,금,광역전철,전동열차출입문,전동열차출입문,남,50,무,전동열차에 승차중 승강장안전무에 끼임,경상
수도권서부본부,구로열차,경부선,구로역,16,4,23,15,0,토,광역전철,객실,객실,여,30,무,전동열차 내 객실문에 몸이 끼임,경상
수도권서부본부,부평관리역,경인선,동암역,16,4,23,11,50,토,역,계단,계단,남,70,무,인천방면 하행계단을 내려오다 다리를 접질러 부상,경상
수도권서부본부,부평관리역,경인선,부평역,16,4,23,11,44,토,역,타는 곳,하행 타는 곳,여,10대미만,무,전동열차에서 하차 중 승강장과 열차사이 이격거리에 다리가 빠짐,경상
수도권서부본부,영등포관리역,경부선,노량진역,16,4,23,12,40,토,역,타는 곳,5번 타는 곳,여,80대이상,무,9호선 전철 이용 후 타는 곳 이동중 걸려 넘어짐,경상
수도권서부본부,광명관리역,경부선,광명역,16,4,24,21,0,일,역,이동통로,1번 이동통로,남,50,음주,동편 1번 통로 쪽에 쓰러진 만취고객 발견하여 후송 조치,경상
수도권서부본부,부평관리역,경인선,부평역,16,4,25,15,0,월,역,타는 곳,타는 곳,여,50,무,타는 곳에 앉아 있다 이물질에 옷이 오염,대물
수도권서부본부,구로관리역,경부선,금천구청역,16,4,21,7,20,목,역,계단,계단,남,10,무,비오는날 계단을 내려가다 넘어짐,경상
수도권서부본부,부천관리역,경인선,구일역,16,4,27,17,30,수,역,타는 곳,하행 타는 곳,남,20,무,전동열차에서 하차 중 승강장과 열차사이 이격거리에 다리가 빠짐,경상
